type,name,file,line,citation,source,priority,classification,evidence,notes,suggested_action
file,lib/core/models/garden_bed_v2.dart,lib/core/models/garden_bed_v2.dart,,12†lib/core/models/garden_bed_v2.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/core/models/garden_bed_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'garden_bed_v2.dart';""}, {""kind"": ""generated_reference"", ""file"": ""lib/core/models/garden_bed_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'garden_bed_v2.dart';""}]",referenced_in_generated,manual_review
file,lib/core/models/garden_v2.dart,lib/core/models/garden_v2.dart,,12†lib/core/models/garden_v2.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/core/adapters/garden_migration_adapters.dart"", ""line"": ""2"", ""snippet"": ""import '../models/garden_v2.dart' as v2;""}, {""kind"": ""occurrence"", ""file"": ""lib/core/data/migration/garden_data_migration.dart"", ""line"": ""5"", ""snippet"": ""import '../../models/garden_v2.dart' as v2;""}, {""kind"": ""occurrence"", ""file"": ""lib/core/models/garden_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'garden_v2.dart';""}, {""kind"": ""generated_reference"", ""file"": ""lib/core/models/garden_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'garden_v2.dart';""}]",referenced_in_generated,manual_review
file,lib/core/models/planting_v2.dart,lib/core/models/planting_v2.dart,,12†lib/core/models/planting_v2.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/core/models/planting_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'planting_v2.dart';""}, {""kind"": ""generated_reference"", ""file"": ""lib/core/models/planting_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'planting_v2.dart';""}]",referenced_in_generated,manual_review
file,lib/core/models/plant_v2.dart,lib/core/models/plant_v2.dart,,12†lib/core/models/plant_v2.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/core/models/plant_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'plant_v2.dart';""}, {""kind"": ""generated_reference"", ""file"": ""lib/core/models/plant_v2.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'plant_v2.dart';""}]",referenced_in_generated,manual_review
file,lib/core/repositories/index.dart,lib/core/repositories/index.dart,,12†lib/core/repositories/index.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/core/services/intelligence/intelligent_recommendation_engine.dart"", ""line"": ""174"", ""snippet"": ""return b.urgency.index.compareTo(a.urgency.index);""}, {""kind"": ""occurrence"", ""file"": ""lib/core/services/intelligence/real_time_data_processor.dart"", ""line"": ""225"", ""snippet"": ""return b.priority.index.compareTo(a.priority.index);""}, {""kind"": ""occurrence"", ""file"": ""lib/core/services/monitoring/alerting_service.dart"", ""line"": ""351"", ""snippet"": ""return b.severity.index.compareTo(a.severity.index);""}]",,manual_review
file,lib/core/services/garden_event_system_validator.dart,lib/core/services/garden_event_system_validator.dart,,12†lib/core/services/garden_event_system_validator.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/intelligence/intelligent_recommendation_engine.dart,lib/core/services/intelligence/intelligent_recommendation_engine.dart,,12†lib/core/services/intelligence/intelligent_recommendation_engine.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/intelligence/real_time_data_processor.dart,lib/core/services/intelligence/real_time_data_processor.dart,,12†lib/core/services/intelligence/real_time_data_processor.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/migration/migration_orchestrator.dart,lib/core/services/migration/migration_orchestrator.dart,,12†lib/core/services/migration/migration_orchestrator.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/monitoring/alerting_service.dart,lib/core/services/monitoring/alerting_service.dart,,12†lib/core/services/monitoring/alerting_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/monitoring/health_check_service.dart,lib/core/services/monitoring/health_check_service.dart,,12†lib/core/services/monitoring/health_check_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/monitoring/metrics_collector_service.dart,lib/core/services/monitoring/metrics_collector_service.dart,,12†lib/core/services/monitoring/metrics_collector_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/monitoring/performance_monitoring_service.dart,lib/core/services/monitoring/performance_monitoring_service.dart,,12†lib/core/services/monitoring/performance_monitoring_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/network_service.dart,lib/core/services/network_service.dart,,12†lib/core/services/network_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/performance/data_compression_service.dart,lib/core/services/performance/data_compression_service.dart,,12†lib/core/services/performance/data_compression_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/performance/intelligent_cache_service.dart,lib/core/services/performance/intelligent_cache_service.dart,,12†lib/core/services/performance/intelligent_cache_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/performance/query_optimization_engine.dart,lib/core/services/performance/query_optimization_engine.dart,,12†lib/core/services/performance/query_optimization_engine.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/services/plant_condition_analyzer.dart,lib/core/services/plant_condition_analyzer.dart,,12†lib/core/services/plant_condition_analyzer.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/core/utils/calibration_migration.dart,lib/core/utils/calibration_migration.dart,,12†lib/core/utils/calibration_migration.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/data/datasources/plant_intelligence_remote_datasource.dart,lib/features/plant_intelligence/data/datasources/plant_intelligence_remote_datasource.dart,,12†lib/features/plant_intelligence/data/datasources/plant_intelligence_remote_datasource.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/data/migration/multi_garden_migration.dart,lib/features/plant_intelligence/data/migration/multi_garden_migration.dart,,12†lib/features/plant_intelligence/data/migration/multi_garden_migration.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,,12†lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""6"", ""snippet"": ""part of 'intelligent_suggestion.dart';""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'intelligent_suggestion.dart';""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.g.dart"", ""line"": ""3"", ""snippet"": ""part of 'intelligent_suggestion.dart';""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""6"", ""snippet"": ""part of 'intelligent_suggestion.dart';""}]",referenced_in_generated,manual_review
file,lib/features/plant_intelligence/domain/models/plant_health_status.dart,lib/features/plant_intelligence/domain/models/plant_health_status.dart,,12†lib/features/plant_intelligence/domain/models/plant_health_status.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/domain/services/plant_evolution_tracker_service.dart,lib/features/plant_intelligence/domain/services/plant_evolution_tracker_service.dart,,12†lib/features/plant_intelligence/domain/services/plant_evolution_tracker_service.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,,12†lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,,12†lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.freezed.dart"", ""line"": ""6"", ""snippet"": ""part of 'garden_intelligence_providers.dart';""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.freezed.dart"", ""line"": ""6"", ""snippet"": ""part of 'garden_intelligence_providers.dart';""}]",referenced_in_generated,manual_review
file,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,,12†lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,unreferenced_files,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart"", ""line"": ""23"", ""snippet"": ""import '../providers/plant_intelligence_ui_providers.dart' as ui_intel;""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart"", ""line"": ""23"", ""snippet"": ""import '../providers/plant_intelligence_ui_providers.dart' as ui_intel;""}]",,manual_review
file,lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart,lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart,,12†lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_simple.dart,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_simple.dart,,12†lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_simple.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/screens/recommendations_simple.dart,lib/features/plant_intelligence/presentation/screens/recommendations_simple.dart,,12†lib/features/plant_intelligence/presentation/screens/recommendations_simple.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,,12†lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,,12†lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,,12†lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,,12†lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,unreferenced_files,high,likely_orphan,[],,archive
file,lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,,12†lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,unreferenced_files,high,likely_orphan,[],,archive
provider,plantDataSourceProvider,core/di/intelligence_module.dart,81,12†core\di\intelligence_module.dart:81,orphan_providers,high,needs_manual,"[{""kind"": ""occurrence"", ""file"": ""lib/core/di/intelligence_module.dart"", ""line"": ""81"", ""snippet"": ""static final plantDataSourceProvider = Provider<IPlantDataSource>((ref) {""}, {""kind"": ""occurrence"", ""file"": ""lib/core/di/intelligence_module.dart"", ""line"": ""292"", ""snippet"": ""plantDataSource: ref.read(plantDataSourceProvider),""}, {""kind"": ""occurrence"", ""file"": ""lib/core/di/intelligence_module.dart"", ""line"": ""309"", ""snippet"": ""plantDataSource: ref.read(plantDataSourceProvider),""}]",dynamic_usage_detected,manual_review
provider,gardenCalibrationEnabledProvider,core/models/calibration_state.dart,65,12†core\models\calibration_state.dart:65,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/core/models/calibration_state.dart"", ""line"": ""65"", ""snippet"": ""final gardenCalibrationEnabledProvider = Provider<bool>((ref) {""}]",,manual_review
provider,migrationOrchestratorProvider,core/services/migration/migration_orchestrator.dart,914,12†core\services\migration\migration_orchestrator.dart:914,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/core/services/migration/migration_orchestrator.dart"", ""line"": ""914"", ""snippet"": ""final migrationOrchestratorProvider = Provider<MigrationOrchestrator>((ref) {""}]",,manual_review
provider,notificationStreamProvider,features/plant_intelligence/presentation/providers/notification_providers.dart,16,12†features\plant_intelligence\presentation\providers\notification_providers.dart:16,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/notification_providers.dart"", ""line"": ""16"", ""snippet"": ""final notificationStreamProvider = StreamProvider<NotificationAlert>((ref) {""}]",,manual_review
provider,unreadNotificationCountStreamProvider,features/plant_intelligence/presentation/providers/notification_providers.dart,22,12†features\plant_intelligence\presentation\providers\notification_providers.dart:22,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/notification_providers.dart"", ""line"": ""22"", ""snippet"": ""final unreadNotificationCountStreamProvider = StreamProvider<int>((ref) {""}]",,manual_review
provider,notificationsEnabledProvider,features/plant_intelligence/presentation/providers/notification_providers.dart,96,12†features\plant_intelligence\presentation\providers\notification_providers.dart:96,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/notification_providers.dart"", ""line"": ""96"", ""snippet"": ""final notificationsEnabledProvider = FutureProvider<bool>((ref) async {""}]",,manual_review
provider,createNotificationProvider,features/plant_intelligence/presentation/providers/notification_providers.dart,351,12†features\plant_intelligence\presentation\providers\notification_providers.dart:351,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/notification_providers.dart"", ""line"": ""351"", ""snippet"": ""final createNotificationProvider = Provider<""}]",,manual_review
provider,analyzePlantConditionsOnlyProvider,features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,208,12†features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:208,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart"", ""line"": ""208"", ""snippet"": ""final analyzePlantConditionsOnlyProvider = FutureProvider.family<""}]",,manual_review
provider,weatherImpactAnalyzerProvider,features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,236,12†features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:236,orphan_providers,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart"", ""line"": ""236"", ""snippet"": ""final weatherImpactAnalyzerProvider = Provider<WeatherImpactAnalyzer>((ref) {""}]",,manual_review
